Giá,Diện tích,Số phòng ngủ,Số toilet,Địa chỉ nhà,Ngày đăng tin,Ngày hết hạn,Mã tin,Quận,Đường,Lượt xem
65.0,500.0,8,9,"Đường Cộng Hoà, Phường 12, Tân Bình, Hồ Chí Minh",2023-12-09,2023-12-23,18372,Quận Tân Bình,Đường Cộng Hòa,5
15.5,52.0,2,3,"107A/7 Đường Bành Văn Trân, Phường 7, Tân Bình, Hồ Chí Minh",2023-10-12,2023-10-27,13958,Quận Tân Bình,Đường Bành Văn Trân,42
17.0,60.0,2,3,"Hẻm 120 Đường Thích Quảng Đức, Phường 4, Phú Nhuận, Hồ Chí Minh",2023-07-04,2023-07-19,9681,Quận Phú Nhuận,Đường Thích Quảng Đức,67
25.0,100.0,3,4,"136/6A Đường Đặng Văn Ngữ, Phường 14, Phú Nhuận, Hồ Chí Minh",2023-03-10,2023-03-25,4164,Quận Phú Nhuận,Đường Đặng Văn Ngữ,14
30.0,60.0,6,4,"16 Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, Hồ Chí Minh",2023-05-17,2023-06-01,6614,Quận 3,Đường Nguyễn Thiện Thuật,33
20.0,150.0,0,0,"375/ Đường Nguyễn Đình Chiểu, Phường 3, Quận 3, Hồ Chí Minh",2023-07-24,2023-08-08,10960,Quận 3,Đường Nguyễn Đình Chiểu,72
16.0,46.0,3,4,"449 Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh",2023-09-04,2023-09-19,3482,Quận 10,Đường Sư Vạn Hạnh,80
26.0,48.0,0,0,"58/ Đường Phạm Ngọc Thạch, Phường 6, Quận 3, Hồ Chí Minh",2023-07-21,2023-08-05,10912,Quận 3,Đường Phạm Ngọc Thạch,67
13.0,52.0,2,2,"59/ Đường Đinh Bộ Lĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",2023-05-09,2023-05-24,6277,Quận Bình Thạnh,Đường Đinh Bộ Lĩnh,90
40.0,100.0,4,3,"62 Đường Lý Chính Thắng, Phường 8, Quận 3, Hồ Chí Minh",2023-05-13,2023-05-28,6494,Quận 3,Đường Lý Chính Thắng,57
22.0,72.0,5,4,"Hẻm 73 Đường Hoàng Văn Thụ, Phường 8, Phú Nhuận, Hồ Chí Minh",2023-08-30,2023-09-14,11697,Quận Phú Nhuận,Đường Hoàng Văn Thụ,62
30.0,64.0,3,3,"262/8A Đường Huỳnh Văn Bánh, Phường 11, Phú Nhuận, Hồ Chí Minh",2023-05-11,2023-05-26,6330,Quận Phú Nhuận,Đường Huỳnh Văn Bánh,26
33.0,60.0,3,4,"92 Đường Phạm Ngọc Thạch, Phường 6, Quận 3, Hồ Chí Minh",2023-05-24,2023-06-08,6883,Quận 3,Đường Phạm Ngọc Thạch,60
25.0,76.0,5,4,"Đường 3/2, Phường 12, Quận 10, Hồ Chí Minh",2023-10-14,2023-10-29,14130,Quận 10,Đường 3/2,83
21.0,76.0,0,0,"413/8A Đường Lê Văn Sỹ, Phường 11, Quận 3, Hồ Chí Minh",2023-03-24,2023-04-08,4900,Quận 3,Đường Lê Văn Sỹ,43
44.0,72.0,6,8,"243/2A Đường Chu Văn An, Phường 12, Bình Thạnh, Hồ Chí Minh",2023-06-29,2023-07-14,9494,Quận Bình Thạnh,Đường Chu Văn An,60
35.0,95.0,6,4,"243/9a Đường Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh",2023-02-07,2023-02-22,3129,Quận 10,Đường Tô Hiến Thành,47
22.0,77.0,4,3,"377/ Đường Lê Quang Định, Phường 5, Bình Thạnh, Hồ Chí Minh",2023-07-18,2023-08-02,10641,Quận Bình Thạnh,Đường Lê Quang Định,42
15.0,44.0,4,3,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, Hồ Chí Minh",2023-11-23,2023-12-08,16805,Quận 3,Đường Nguyễn Đình Chiểu,89
25.0,255.0,6,4,"281/10A Đường Lê Văn Sỹ, Phường 1, Tân Bình, Hồ Chí Minh",2023-12-16,2023-12-31,19404,Quận Tân Bình,Đường Lê Văn Sỹ,1
18.0,60.0,2,3,"270/1F Đường Phan Đình Phùng, Phường 1, Phú Nhuận, Hồ Chí Minh",2023-05-15,2023-05-30,6564,Quận Phú Nhuận,Đường Phan Đình Phùng,31
17.0,68.0,3,4,"193 Đường Nguyễn Đình Chính, Phường 11, Phú Nhuận, Hồ Chí Minh",2023-05-15,2023-05-30,6565,Quận Phú Nhuận,Đường Nguyễn Đình Chính,44
20.0,75.0,4,3,"280/8B Đường Bùi Hữu Nghĩa, Phường 2, Bình Thạnh, Hồ Chí Minh",2023-02-11,2023-02-26,3280,Quận Bình Thạnh,Đường Bùi Hữu Nghĩa,81
28.0,110.0,4,3,"36D Đường Giải Phóng, Phường 4, Tân Bình, Hồ Chí Minh",2023-10-11,2023-10-26,13835,Quận Tân Bình,Đường Giải Phóng,34
25.0,250.0,4,4,"Đường Bùi Đình Túy, Phường 24, Bình Thạnh, Hồ Chí Minh",2023-12-08,2023-12-22,18149,Quận Bình Thạnh,Đường Bùi Đình Túy,7
25.0,46.0,0,0,"Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, Hồ Chí Minh",2023-05-29,2023-06-13,7082,Quận 3,Đường Nguyễn Thiện Thuật,49
35.0,75.0,0,0,"54/ Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Hồ Chí Minh",2023-06-10,2023-06-25,7796,Quận 1,Đường Nguyễn Bỉnh Khiêm,76
18.0,81.0,4,3,"Đường Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh",2023-03-24,2023-04-08,4904,Quận Tân Bình,Đường Cộng Hòa,79
14.0,48.0,3,4,"30/9A Đường Hoàng Hoa Thám, Phường 12, Tân Bình, Hồ Chí Minh",2023-06-09,2023-06-24,7735,Quận Tân Bình,Đường Hoàng Hoa Thám,56
28.0,100.0,6,5,"86/39a Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh",2023-09-05,2023-09-20,12836,Quận Tân Bình,Đường Phổ Quang,46
26.0,76.0,4,3,"Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình, Hồ Chí Minh",2023-05-19,2023-06-03,6634,Quận Tân Bình,Đường Cách Mạng Tháng Tám,40
31.0,154.0,5,4,"489/6A Đường Huỳnh Văn Bánh, Phường 14, Phú Nhuận, Hồ Chí Minh",2023-09-16,2023-10-01,13054,Quận Phú Nhuận,Đường Huỳnh Văn Bánh,59
19.0,73.0,4,3,"213/2A Đường Nơ Trang Long, Phường 12, Bình Thạnh, Hồ Chí Minh",2023-05-13,2023-05-28,6506,Quận Bình Thạnh,Đường Nơ Trang Long,48
65.0,600.0,10,9,"Đường Yên Thế, Phường 2, Tân Bình, Hồ Chí Minh",2023-12-18,2024-01-01,19902,Quận Tân Bình,Đường Yên Thế,8
23.0,100.0,3,4,"136/6A Đường Đặng Văn Ngữ, Phường 14, Phú Nhuận, Hồ Chí Minh",2023-03-13,2023-03-28,4276,Quận Phú Nhuận,Đường Đặng Văn Ngữ,25
23.0,81.0,5,5,"489A/8 Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh",2023-03-28,2023-04-12,4966,Quận Phú Nhuận,Đường Huỳnh Văn Bánh,51
17.0,162.0,4,3,"343/19A Đường Phan Xích Long, Phường 3, Phú Nhuận, Hồ Chí Minh",2023-06-06,2023-06-21,7438,Quận Phú Nhuận,Đường Phan Xích Long,30
48.0,360.0,6,7,"40/12, Đường Trần Quang Diệu, Phường 13, Quận 3, Hồ Chí Minh",2023-12-04,2023-12-18,17693,Quận 3,Đường Trần Quang Diệu,19
36.0,72.0,6,4,"19a Đường Trần Nhật Duật, Phường Tân Định, Quận 1, Hồ Chí Minh",2023-07-15,2023-07-30,10210,Quận 1,Đường Trần Nhật Duật,103
32.0,80.0,4,5,"Đường Lý Thái Tổ, Phường 1, Quận 10, Hồ Chí Minh",2023-05-03,2023-05-18,6120,Quận 10,Đường Lý Thái Tổ,89
68.0,100.0,4,5,"12 Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Hồ Chí Minh",2023-05-03,2023-05-18,6121,Quận 1,Đường Nguyễn Văn Nguyễn,78
22.0,70.0,6,5,"10A Đường Đồng Nai, Phường 2, Tân Bình, Hồ Chí Minh",2023-08-21,2023-09-05,11414,Quận Tân Bình,Đường Đồng Nai,45
20.0,75.0,4,3,"92A Đường A4, Phường 12, Tân Bình, Hồ Chí Minh",2023-03-16,2023-03-31,4513,Quận Tân Bình,Đường A4,82
50.0,112.0,0,0,"Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",2023-12-02,2023-12-17,17497,Quận 2,Đường Đồng Văn Cống,10
30.0,90.0,4,5,"Đường Nguyên Hồng, Phường 11, Bình Thạnh, Hồ Chí Minh",2023-08-01,2023-08-16,11253,Quận Bình Thạnh,Đường Nguyên Hồng,57
45.0,114.0,4,4,"Đường Phan Xích Long, Phường 7, Phú Nhuận, Hồ Chí Minh",2023-05-06,2023-05-21,6203,Quận Phú Nhuận,Đường Phan Xích Long,64
30.0,90.0,2,3,"100A Đường Huỳnh Văn Bánh, Phường 17, Phú Nhuận, Hồ Chí Minh",2023-04-13,2023-04-28,4978,Quận Phú Nhuận,Đường Huỳnh Văn Bánh,65
27.0,119.0,4,5,"45A Đường Thăng Long, Phường 4, Tân Bình, Hồ Chí Minh",2023-03-21,2023-04-05,4740,Quận Tân Bình,Đường Thăng Long,53
22.0,72.0,5,3,"32/36 Đường Bùi Đình Túy, Phường 12, Bình Thạnh, Hồ Chí Minh",2023-09-25,2023-10-10,13177,Quận Bình Thạnh,Đường Bùi Đình Túy,17
20.0,240.0,5,4,"220/5A Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận, Hồ Chí Minh",2023-04-25,2023-05-10,4550,Quận Phú Nhuận,Đường Nguyễn Trọng Tuyển,46
30.0,60.0,3,4,"4a Đường Số 3 Cư xá Đô Thành, Phường 4, Quận 3, Hồ Chí Minh",2023-03-11,2023-03-26,4233,Quận 3,Đường Số 3 Cư xá Đô Thành,67
20.0,80.0,3,4,"Hẻm 305 Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",2023-06-17,2023-07-02,8691,Quận 3,Đường Võ Văn Tần,36
26.0,72.0,3,4,"307c/8A Đường Nguyễn Văn Trỗi, Phường 1, Tân Bình, Hồ Chí Minh",2023-08-30,2023-09-14,12743,Quận Tân Bình,Đường Nguyễn Văn Trỗi,45
20.0,90.0,4,0,"248/12 Đường Nguyễn Thái Bình, Phường 12, Tân Bình, Hồ Chí Minh",2023-04-25,2023-05-10,4599,Quận Tân Bình,Đường Nguyễn Thái Bình,34
24.0,280.0,4,4,"Đường Lê Quang Định, Phường 11, Bình Thạnh, Hồ Chí Minh",2023-08-30,2023-09-14,11101,Quận Bình Thạnh,Đường Lê Quang Định,98
18.0,92.0,5,4,"Đường Nguyễn Tri Phương, Phường 9, Quận 10, Hồ Chí Minh",2022-12-23,2023-01-07,2045,Quận 10,Đường Nguyễn Tri Phương,65
30.0,64.0,4,5,"311 Đường Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh",2023-09-21,2023-10-06,13118,Quận Tân Bình,Đường Cộng Hòa,82
55.0,68.0,10,8,"Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Hồ Chí Minh",2023-02-09,2023-02-24,2776,Quận 1,Đường Trần Hưng Đạo,67
19.0,60.0,0,0,"453/10A Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh",2023-03-23,2023-04-07,4835,Quận 3,Đường Lê Văn Sỹ,49
85.0,150.0,7,7,"64A Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh",2023-03-24,2023-04-08,4868,Quận Tân Bình,Đường Phổ Quang,63
20.0,72.0,4,4,"48a Đường Nguyễn Công Hoan, Phường 7, Phú Nhuận, Hồ Chí Minh",2023-06-22,2023-07-07,8952,Quận Phú Nhuận,Đường Nguyễn Công Hoan,55
19.0,77.0,4,0,"32/6d Đường Đặng Văn Ngữ, Phường 14, Phú Nhuận, Hồ Chí Minh",2023-06-22,2023-07-07,8953,Quận Phú Nhuận,Đường Đặng Văn Ngữ,26
20.0,76.0,4,4,"184/3A Đường Lê Văn Sỹ, Phường 10, Phú Nhuận, Hồ Chí Minh",2023-02-23,2023-03-10,3141,Quận Phú Nhuận,Đường Lê Văn Sỹ,36
30.0,84.0,2,2,"Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",2023-09-04,2023-09-19,2671,Quận Gò Vấp,Đường Phan Văn Trị,101
30.0,76.0,4,3,"12A Đường Trương Quốc Dung, Phường 10, Phú Nhuận, Hồ Chí Minh",2023-04-06,2023-04-21,5251,Quận Phú Nhuận,Đường Trương Quốc Dung,46
35.0,100.0,3,3,"135 Đường Nguyễn Văn Đậu, Phường 5, Bình Thạnh, Hồ Chí Minh",2023-03-18,2023-04-02,4662,Quận Bình Thạnh,Đường Nguyễn Văn Đậu,55
25.0,70.0,0,0,"Đường Khánh Hội, Phường 6, Quận 4, Hồ Chí Minh",2023-09-30,2023-10-15,13276,Quận 4,Đường Khánh Hội,39
45.0,300.0,0,0,"156a Đường Nguyễn Đình Chính, Phường 15, Phú Nhuận, Hồ Chí Minh",2023-06-15,2023-06-30,8436,Quận Phú Nhuận,Đường Nguyễn Đình Chính,86
36.0,72.0,5,5,"157B Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, Hồ Chí Minh",2023-02-13,2023-02-28,3326,Quận 1,Đường Nguyễn Văn Thủ,32
35.0,76.0,8,4,"180 Đường Bà Hạt, Phường 9, Quận 10, Hồ Chí Minh",2023-03-28,2023-04-12,4984,Quận 10,Đường Bà Hạt,105
45.0,130.0,7,6,"185 Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",2023-10-07,2023-10-22,13620,Quận Bình Thạnh,Đường Nguyễn Văn Đậu,71
50.0,84.0,2,3,"188A Đường Trần Quang Khải, Phường Tân Định, Quận 1, Hồ Chí Minh",2023-04-08,2023-04-23,5340,Quận 1,Đường Trần Quang Khải,38
40.0,480.0,0,0,"2 Đường Nguyễn Văn Đậu, Phường 5, Bình Thạnh, Hồ Chí Minh",2023-03-16,2023-03-31,4509,Quận Bình Thạnh,Đường Nguyễn Văn Đậu,69
40.0,90.0,2,3,"207 Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",2023-03-16,2023-03-31,4460,Quận Bình Thạnh,Đường Nguyễn Văn Đậu,39
25.0,53.0,3,4,"213 Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, Hồ Chí Minh",2023-04-19,2023-05-04,5062,Quận 3,Đường Nguyễn Thiện Thuật,95
45.0,65.0,5,6,"255A Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, Hồ Chí Minh",2023-02-10,2023-02-25,3252,Quận 3,Đường Nguyễn Đình Chiểu,43
30.0,91.0,7,5,"25A Đường Hồ Biểu Chánh, Phường 12, Phú Nhuận, Hồ Chí Minh",2023-04-06,2023-04-21,5239,Quận Phú Nhuận,Đường Hồ Biểu Chánh,66
60.0,110.0,6,6,"260B Đường Tô Hiến Thành, Phường 15, Quận 10, Hồ Chí Minh",2023-03-22,2023-04-06,4791,Quận 10,Đường Tô Hiến Thành,48
49.0,305.0,0,0,"285 Đường Cách Mạng Tháng Tám, Phường 12, Quận 10, Hồ Chí Minh",2023-08-23,2023-09-07,12451,Quận 10,Đường Cách Mạng Tháng Tám,57
35.0,110.0,3,4,"29 Đường Hoàng Diệu, Phường 10, Phú Nhuận, Hồ Chí Minh",2023-03-17,2023-04-01,4592,Quận Phú Nhuận,Đường Hoàng Diệu,53
40.0,100.0,6,4,"297C Đường Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh",2023-05-20,2023-06-04,6670,Quận 10,Đường Tô Hiến Thành,32
24.0,43.0,0,0,"Đường 3/2, Phường 12, Quận 11, Hồ Chí Minh",2023-08-16,2023-08-31,11965,Quận 11,Đường 3/2,68
38.0,92.0,0,0,"Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, Hồ Chí Minh",2023-09-04,2023-09-19,2669,Quận 1,Đường Nguyễn Văn Thủ,59
39.0,100.0,6,0,"Đường Trần Nhật Duật, Phường Tân Định, Quận 1, Hồ Chí Minh",2023-09-04,2023-09-19,2670,Quận 1,Đường Trần Nhật Duật,76
40.0,140.0,1,1,"39A Đường Phạm Văn Hai, Phường 1, Tân Bình, Hồ Chí Minh",2023-04-08,2023-04-23,5351,Quận Tân Bình,Đường Phạm Văn Hai,89
75.0,75.0,5,4,"4 Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Hồ Chí Minh",2023-05-12,2023-05-27,4983,Quận 1,Đường Nguyễn Văn Nguyễn,132
35.0,92.0,0,0,"Đường Hoa Sứ, Phường 7, Phú Nhuận, Hồ Chí Minh",2023-02-02,2023-02-17,2928,Quận Phú Nhuận,Đường Hoa Sứ,24
42.0,77.0,4,5,"52A Đường Hoa Sứ, Phường 7, Phú Nhuận, Hồ Chí Minh",2023-03-15,2023-03-30,4448,Quận Phú Nhuận,Đường Hoa Sứ,47
22.0,117.0,6,3,"578A Đường Lê Quang Định, Phường 1, Gò Vấp, Hồ Chí Minh",2023-03-11,2023-03-26,4235,Quận Gò Vấp,Đường Lê Quang Định,96
50.0,90.0,4,4,"583 Đường Lê Hồng Phong, Phường 10, Quận 10, Hồ Chí Minh",2023-06-28,2023-07-13,9414,Quận 10,Đường Lê Hồng Phong,76
70.0,132.0,2,3,"58a Đường Phạm Ngọc Thạch, Phường 6, Quận 3, Hồ Chí Minh",2023-03-28,2023-04-12,4996,Quận 3,Đường Phạm Ngọc Thạch,100
60.0,125.0,5,6,"Đường Lê Quốc Hưng, Phường 12, Quận 4, Hồ Chí Minh",2023-04-24,2023-05-09,5884,Quận 4,Đường Lê Quốc Hưng,113
30.0,80.0,3,4,"609E Đường Hoàng Sa, Phường 14, Quận 3, Hồ Chí Minh",2023-03-13,2023-03-28,4284,Quận 3,Đường Hoàng Sa,70
70.0,112.0,1,2,"64 Đường Nguyễn Thái Học, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",2023-03-28,2023-04-12,4989,Quận 1,Đường Nguyễn Thái Học,89
40.0,95.0,0,0,"64 Đường Thành Thái, Phường 14, Quận 10, Hồ Chí Minh",2023-08-16,2023-08-31,11969,Quận 10,Đường Thành Thái,52
50.0,90.0,3,4,"67C Đường Cao Thắng, Phường 3, Quận 3, Hồ Chí Minh",2023-05-30,2023-06-14,4884,Quận 3,Đường Cao Thắng,96
52.0,93.0,0,0,"68 Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Hồ Chí Minh",2023-09-04,2023-09-19,6285,Quận 1,Đường Nguyễn Bỉnh Khiêm,84
28.0,90.0,4,5,"Đường Hoàng Hoa Thám, Phường 6, Bình Thạnh, Hồ Chí Minh",2023-02-06,2023-02-21,3055,Quận Bình Thạnh,Đường Hoàng Hoa Thám,51
36.0,128.0,3,4,"Đường Huỳnh Khương Ninh, Phường Đa Kao, Quận 1, Hồ Chí Minh",2023-09-04,2023-09-19,2107,Quận 1,Đường Huỳnh Khương Ninh,87
30.0,80.0,3,4,"822E Đường Trường Sa, Phường 14, Quận 3, Hồ Chí Minh",2023-03-20,2023-04-04,4690,Quận 3,Đường Trường Sa,59
40.0,90.0,0,0,"8a Đường Hoàng Dư Khương, Phường 12, Quận 10, Hồ Chí Minh",2023-07-20,2023-08-04,10741,Quận 10,Đường Hoàng Dư Khương,54
45.0,100.0,3,4,"96c Đường D5, Phường 25, Bình Thạnh, Hồ Chí Minh",2023-03-16,2023-03-31,4510,Quận Bình Thạnh,Đường D5,62
50.0,90.0,2,3,"97A Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, Hồ Chí Minh",2023-03-29,2023-04-13,5055,Quận 1,Đường Nguyễn Bỉnh Khiêm,53
35.0,120.0,5,4,"99C Đường Nguyễn Thái Bình, Phường 4, Tân Bình, Hồ Chí Minh",2023-02-08,2023-02-23,3173,Quận Tân Bình,Đường Nguyễn Thái Bình,32
30.0,160.0,0,0,"Đường Âu Cơ, Phường Phú Trung, Tân Phú, Hồ Chí Minh",2023-04-24,2023-05-09,5918,Quận Tân Phú,Đường Âu Cơ,118
35.0,150.0,8,5,"Đường Âu Cơ, Phường 10, Tân Bình, Hồ Chí Minh",2023-04-17,2023-05-02,4999,Quận Tân Bình,Đường Âu Cơ,83
28.0,100.0,4,5,"Đường Bà Hạt, Phường 9, Quận 10, Hồ Chí Minh",2023-03-06,2023-03-21,3903,Quận 10,Đường Bà Hạt,98
25.0,86.0,2,3,"Đường Ba Vân, Phường 14, Tân Bình, Hồ Chí Minh",2023-04-18,2023-05-03,5150,Quận Tân Bình,Đường Ba Vân,70
21.0,90.0,5,0,"Đường Bàu Cát 1, Phường 14, Tân Bình, Hồ Chí Minh",2023-06-27,2023-07-12,9359,Quận Tân Bình,Đường Bàu Cát 1,57
29.0,100.0,3,4,"Đường Bàu Cát 2, Phường 14, Tân Bình, Hồ Chí Minh",2023-04-15,2023-04-30,5058,Quận Tân Bình,Đường Bàu Cát 2,87
15.0,60.0,3,2,"Đường Bùi Thị Xuân, Phường 1, Tân Bình, Hồ Chí Minh",2023-07-18,2023-08-02,10517,Quận Tân Bình,Đường Bùi Thị Xuân,48
50.0,88.0,8,6,"Đường Cách Mạng Tháng Tám, Phường 11, Tân Bình, Hồ Chí Minh",2023-02-15,2023-03-02,3400,Quận Tân Bình,Đường Cách Mạng Tháng Tám,55
33.0,110.0,2,3,"Đường Cộng Hòa, Phường 4, Tân Bình, Hồ Chí Minh",2023-02-23,2023-03-10,1778,Quận Tân Bình,Đường Cộng Hòa,46
35.0,80.0,0,0,"Đường Đặng Dung, Phường Tân Định, Quận 1, Hồ Chí Minh",2023-07-24,2023-08-08,10985,Quận 1,Đường Đặng Dung,67
25.0,70.0,0,0,"Đường Đào Duy Anh, Phường 9, Phú Nhuận, Hồ Chí Minh",2023-08-29,2023-09-13,12654,Quận Phú Nhuận,Đường Đào Duy Anh,27
28.0,80.0,2,3,"89a Đường Nguyễn Trọng Tuyển, Phường 15, Phú Nhuận, Hồ Chí Minh",2023-03-28,2023-04-12,4990,Quận Phú Nhuận,Đường Nguyễn Trọng Tuyển,55
139.0,145.0,4,5,"Đường Điện Biên Phủ, Phường Đa Kao, Quận 1, Hồ Chí Minh",2023-04-19,2023-05-04,5117,Quận 1,Đường Điện Biên Phủ,122
58.0,110.0,7,5,"3 Đường 3/2, Phường 11, Quận 10, Hồ Chí Minh",2023-03-10,2023-03-25,4176,Quận 10,Đường 3/2,50
55.0,101.0,3,4,"42c Đường 3/2, Phường 12, Quận 10, Hồ Chí Minh",2023-03-16,2023-03-31,4506,Quận 10,Đường 3/2,33
40.0,90.0,8,4,"Đường Bàu Cát Đôi, Phường 14, Tân Bình, Hồ Chí Minh",2023-03-01,2023-03-16,3798,Quận Tân Bình,Đường Bàu Cát Đôi,60
27.0,100.0,2,2,"Đường D9, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",2023-04-24,2023-05-09,5928,Quận Tân Phú,Đường D9,100
25.0,200.0,5,4,"Đường Nguyễn Thượng Hiền, Phường 6, Bình Thạnh, Hồ Chí Minh",2023-12-12,2023-12-26,18742,Quận Bình Thạnh,Đường Nguyễn Thượng Hiền,10
50.0,320.0,6,7,"Đường Lê Bình, Phường 4, Tân Bình, Hồ Chí Minh",2023-12-11,2023-12-25,18661,Quận Tân Bình,Đường Lê Bình,10
130.0,130.0,5,6,"Đường Hồ Xuân Hương, Phường 6, Quận 3, Hồ Chí Minh",2023-04-25,2023-05-10,4568,Quận 3,Đường Hồ Xuân Hương,77
60.0,140.0,5,5,"160A Đường Hoa Lan, Phường 2, Phú Nhuận, Hồ Chí Minh",2023-03-09,2023-03-24,4048,Quận Phú Nhuận,Đường Hoa Lan,32
45.0,336.0,6,6,"Đường Nguyễn Hồng Đào, Phường 14, Tân Bình, Hồ Chí Minh",2023-12-14,2023-12-28,19086,Quận Tân Bình,Đường Nguyễn Hồng Đào,10
23.0,200.0,8,0,"Đường Lê Văn Khương, Xã Đông Thạnh, Hóc Môn, Hồ Chí Minh",2023-05-06,2023-05-21,6200,Huyện Hóc Môn,Đường Lê Văn Khương,128
23.0,100.0,0,0,"Đường Phạm Hùng, Phường 5, Quận 8, Hồ Chí Minh",2023-08-11,2023-08-26,11729,Quận 8,Đường Phạm Hùng,93
35.0,140.0,2,3,"47/5E Đường Song Hành, Xã Trung Chánh, Hóc Môn, Hồ Chí Minh",2023-05-06,2023-05-21,6198,Huyện Hóc Môn,Đường Song Hành,111
40.0,92.0,4,5,"Đường Tân Cảng, Phường 25, Bình Thạnh, Hồ Chí Minh",2023-02-09,2023-02-24,3233,Quận Bình Thạnh,Đường Tân Cảng,66
33.0,90.0,4,5,"Đường Tên Lửa, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",2023-04-26,2023-05-11,6052,Quận Bình Tân,Đường Tên Lửa,81
26.0,92.0,6,4,"Đường Trần Quốc Toản, Phường 1, Gò Vấp, Hồ Chí Minh",2023-08-24,2023-09-08,12522,Quận Gò Vấp,Đường Trần Quốc Toản,64
26.0,170.0,4,4,"Đường Trần Kế Xương, Phường 7, Phú Nhuận, Hồ Chí Minh",2023-12-16,2023-12-30,19506,Quận Phú Nhuận,Đường Trần Kế Xương,10
22.0,70.0,3,4,"27A Đường Lam Sơn, Phường 2, Tân Bình, Hồ Chí Minh",2023-03-20,2023-04-04,4711,Quận Tân Bình,Đường Lam Sơn,31
55.0,120.0,3,4,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, Hồ Chí Minh",2023-03-22,2023-04-06,4815,Quận 1,Đường Hai Bà Trưng,83
